document_id,terms
718951,bollore logistics|ceiv|operations|hong kong|frankfurt
8e8038,adam tetz|company|unit|pallet truck|new re-useable large volume container
6c329b,jettainer|temperature-controlled uld management service|cool management|new service|customers
8d7c7c,onasset|unilode|industry|ulds|devices
6d8d63,tigers|asendia|malaysia|ground|ongoing global growth
6984f1,american|technology platform|customers|ibs|icargo
c45921,customers|fenix data systems|software firm wisetech global|richard|chief executive
753978,slot booking app|wfs|application|brussels airport|dhl global
b9437c,second singapore control tower|team members|exciting start|2019|aerospace logistics provider
fe71db,airports|activities|germany|airports company south africa|security
98eebc,swissport|cargo 2000|services|quality|non-c2k airlines
64bdf3,corporate innovation professionals|lufthansa cargo|start-ups|lufthansa|entire air cargo supply chain
b7ec22,dutch homes|jan de rijk|medicines|air cargo road-feeder supplier|products
06c6fb,panalpina|gdp|companies|sensitive products|hsa
c957d0,latam|commitment|certification|airfreight|rodolfo marre
89b91d,envirotainer|nagle station|quality program station|madrid|rome
328aaf,panalpina|forwarder panalpina|perishables network|company|consistent back-haul traffic
83ca94,new state-of-the-art operational platform|panalpina|customers|new customer portal|freight forwarder
d46718,aero|pharma|montevideo free airport|7th airport member|expeditors
71f94c,innovative solutions|edb|apic|singapore centre|customers
127536,delta cargo|states-based global carrier|united|international widebody aircraft|compressor cooling systems
0f7aba,envirotainer|chep|cold chain specialist|uld|partnership
12752d,cool rooms|etihad|medicines|pills|anaesthetics
a3f2dd,jettainer teams|trilatec squair-timber system|airlines|material|optimal access
b9f00e,customers|suitable couriers|app|airmates|urgent shipments
51ca97,cargo composites|new flyweight akh model|series production|chief executive officer|innovative thermoplastic honeycomb panels
dc6e20,certification|turkish logistics firm fevzi gandur|gdp audits|gdp|istanbul airport
d2d4f6,linz airport|cargospot|solution|champ cargosystems|able
bbdf08,safran|unilode|pallet|switzerland-based company|engineering team
6be3b5,e-cargoware|1gsa members|gssa network|forwarders|airline management
67cabc,stuart allen|growth plans|asia pacific region|region|australia
50b963,agents dnata|ais|hauliers|automatic shipment updates|community data system
61573b,frankfurt ramp|shared trailer system|cargo handlers|frankfurt airport|new project
0d2393,air nz|freight tracking|uld tracking|descartes|bluetooth-enabled solution
e11867,descartes velocity mail|national airlines|air carriers|shipments|postal authorities
bf1f2e,swissport|new cargo facility|clients|direct airside access|cargo handling services provider
760dad,airlines|puerto rico|new italy station|logistics industry|mxp
4a2035,lot cargo signs|innovative csafe rkn|csafe rap active systems|pharma containers|active container range
65b13b,lufthansa cargo|customers|lufthansa|dedication|high quality
6cc2cc,dachser|guaranteed access|capacity|spot market|cross-airline booking platform
1ccba7,csafe|lufthansa|pharma cargo cool|proprietary|thermocor vip insulation
cf42be,swissport|ceiv|cargo facility|international chief commercial officer|euroairport
8a0056,trilatec|andreas langemann|airlines|system|new material
d8d3f3,larger miami facility|inventory solutions|company handles|areas|miami site
d29aa6,new establishment|bolloré logistics uk|stuart innes|meeting rooms|national motorway routes m4
a7f4fb,entrepreneur customers|supply chain services|dhl global|berlin helpdesk|startup
c1f4f6,swissport|international|vice president europe|executive|luzius wirth
52eacd,egln|network|wca|unique partnership|members
5d9582,gdex chief executive|redcargo|gdex|managing director|teong teck lean
07d155,herdx|data|food|beef|shipment
cbe035,ceiv pharma workshop|air pharma supply chain|temperature excursions|schiphol|sebastiaan scholte
4cafb0,freightnet handling|integrator ups|day|company|supply chain solutions
05ef9d,environmental management|lufthansa|international shipments|iso14001 certificate|cargo company
0a9fc8,global account|etihad cargo|customer loyalty schemes|al hosani|haleema
0413fa,gunn|freight|business|logistics sector|objective
25ac0d,cargo team|brussels airport|logistics|operational|nathan de valck
43f620,unilode|nordisk pallets|new pallets|customers worldwide|aviation industry
7eed3a,abu dhabi|etihad cargo|airport|etihad|future home
40828c,customers|speed gate|services|lufthansa cargo|aircraft
29ecc3,aero initiative|pharma|cathay pacific|carrier|end-to-end air transportation
1e03c7,rap e2 network|atlanta|envirotainer|americas|batteries
0b7f1d,wfs|pharma centre|cargo community|landside|airside acceptance capabilities
de9e34,ceva logistics singapore|singapore airlines cargo|changi airport group|pharmaceutical air cargo|senior vice president
c21f16,emirates skycargo|specialist pharma corridors|hong kong|dublin|cairo
0d34c9,tigers|temperature-controlled dallas facility|customs brokerage|hong kong-headquartered e-commerce specialist|order fulfilment
72a25e,yusen logistics|consumer electronics|retail|manufacturing|caa
e82d94,wca|perishables partnership|biotech goods|seafood|vegetables
0fe8b3,portal|frankfurt airport|entire dangerous goods process|dakosy|documentation errors
672368,company|markets|hyde|12 new service centres|peli
f38120,ups|field stocking location|philly healthcare distribution facility|supply chain|instrument inspection
ac1dbb,bollore logistics|b2b e-commerce platform|road transporters|processing service|real-time tracking
9323b6,alha|rome fiumicino cargo terminal|trucking services provider|fiumicino airport|facility
1271d1,aero organisation|new shippers|membership|pharma|johnson
86f51c,dnata|singapore|sin|ceiv pharma|facility
1bc18a,swissport|customer requirements|melbourne airport|nimble service model|rutherford
9edbc7,lug|system|cargo handlers lug|docks|process
5cbe74,turkish|istanbul|necessary international certificates|basel|dubai
4a3707,delta cargo|new pharma zone|virgin atlantic cargo|networks|products
096e94,malaysia-based pos aviation|cargo|ibs software|icargo|productivity
64c37e,logistics summit|emea supply chain|clarion events|multimodal family|expo
870fcb,paycargo|b2b payment platform|system|modern freight vendors|secure
738e68,dhl tech|safer warehouse|warehouse management system|efficiency|equipment
fb26e0,new cool white container|high-end cool chain premium solution|intermediate solution|emirates skycargo|carrier
608361,unilode aviation solutions|solutions|new brand|memorable|chep
f76e46,logistics start-ups|lufthansa cargo|hüske|changes|accelerator programme
a27b20,processes|jas forwarding|space|platform|best options
610e82,united cargo|tempcontrol|pharma services|lifeguard|system
875208,bengaluru cargo tracking app|cargo|high tech industry|awb|company
c176b3,ais users|agents dnata|haulier wallenborn|frequent deliveries|transit shed system
701a00,standard|automated customs management system|iata|trade growth|cargo-xml
dc640a,new chief technology|champ|soltysiak|digital strategy|logistics
b4321c,switzerland-headquartered chep|eqt infrastructure|management company|solutions|uld
a2b4bc,customers|ceva|goods|efficient way|operation
38b2b4,shippers|coolguard|peli biothermal chronos|chronos express|volumetric efficiency
a15799,unisys system|malaysian carrier maskargo|cloud-based|available|unisys logistics management system
f12b15,12 lockheed martin hybrid airships|haf|hybrid air freighters|airships|air cushion landing system
cfa501,cargo facts emea conference|emea region|sessions|new technologies|middle east
d96fee,jettainer|android app available|jettware logins|intuitive usability|thorsten riekert
5e36cb,delhi cargo|automation systems|siemens|greenfield air cargo terminal|automatic storage
9ff7fc,swissport|self-service kiosks|customers|truck drivers|cargo
95d7ac,efficient payment|iata-paycargo system|iata|paycargo|lower costs
340c5b,community|air cargo community frankfurt|frankfurt|cooperation|bolloré
761857,csafe rap containers|delta cargo|swiss worldcargo|year|air france-klm-martinair
c67406,cargo terminals|process|general airport infrastructure|delhi indira gandhi international airport|new online cargo service quality
f1e0c9,customer service|dhl|platform|mysupplychain|chain
b680bf,kerry logistics germany|loch|service portfolio|consumer goods|oliver
4c69a2,csafe global|cold chain service providers|frattaruolo|gene therapy market|today
e205fc,copenhagen airport|peli biothermal|13 points|services|conditioning
cc9e00,sixth gdp workshop|iag|forwarders|exelsius|pharmaceuticals
6cf5f3,customs brokerage|rover|airfreight express|us-based|international airspace
bf7ce4,product choice|customer|meyer|martin|industry
e45cef,va-q-tec advanced passive containers|cargolux|happy|cargolux director global logistics services|customers
71456e,gdp|gdp academy|good distribution practice|forwarders|pharmaceutical supply chain
fc70fd,platform|sea services|db schenker|air|customers
447197,tracking technology provider|hong kong airline|new track|cargo terminal|airfreight supply chain
cc2ce5,gefco|customers|tracy|marine tracking services|smart speaker technology
fbf331,customers|quote|digital initiatives|air france klm cargo|interface
c1085a,brand new facility|cargo terminals|larger warehouse|bays|ami
b2562f,jettainer tests|software|final decisions|controllers|improvements
9d8f8f,think-a-thon|universities|fraport|operator|students
7aff86,entire uld fleet|nexxiot|air freight market|temperature|shock
58cc83,facility|klia cargo terminal|valuable cargo|airasia|hub
ffe591,logistics tech accelerator programme|technology startup businesses|logistics|latest demonstration|technological ecosystem
026749,cargo iq|data quality|processes integration manager|air freight systems|shipments
4982ca,smes|algorithm|app|cargobase|parcel providers
5bf0e0,iag cargo|products|aviation industry|iag group|tech accelerator programme
685e73,emirates|pharma|corridors|skycargo|cargo
9be821,service|network station|indianapolis|large pharmaceutical companies|location
04b974,customs filing|trade finance|supply chain|gt nexus|global trade management solution provider
82c26d,etihad crystal cargo|cargo 2000 certification|middle east region|des vertannes|operations
1a7542,etihad cargo|cargo management|ibs|customer value proposition|cargo technology platform
cc4e41,skycell|enrica calonghi|richard ettl|sustainable service|temperature-controlled container provider
bde88a,champ|sita|alliance|trade facilitation alliance|aviation software firms
5a7b82,cool chain partners|food loss|pilot|data|schuler
05b7bc,kansai airport|global logistics services provider|ceiv pharma certification programme|good distribution practices|indonesia
ac566e,advanced singapore facility|dhl|advanced regional center|robotic technology|chain
b5a824,envirotainer|novo holdings|consistent service delivery|danish life science investor|samir kamal
4f6dbf,luxembourg|shanghai pharma mou|eal|gdp|lux-airport chief executive officer
1f75e9,c2k|group|airport-to-airport specification|audit|certification program
7111b4,air cargo africa conference|tleli makhetha|saa cargo|conference|opportunity
af76bb,lufthansa cargo|environmental certification|german cargo airline|karl-rudolf rupprecht|special responsibility
